state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,commodity_ml,commodity_ta,commodity_te,commodity_kn,commodity_hi
Uttar Pradesh,Ghaziabad,Hapur,Mustard Oil,Other,04/03/2019,9150,9400,9250.0,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil
Uttar Pradesh,Ghaziabad,Hapur,Onion,Red,04/03/2019,700,850,760.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Ghaziabad,Hapur,Papaya,Papaya,04/03/2019,1200,1450,1300.0,Papaya,Papaya,Papaya,Papaya,Papaya
Uttar Pradesh,Ghaziabad,Hapur,Potato,Desi,04/03/2019,550,700,610.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Ghaziabad,Hapur,Raddish,Raddish,04/03/2019,250,350,280.0,Raddish,Raddish,Raddish,Raddish,Raddish
Uttar Pradesh,Ghaziabad,Hapur,Rice,III,04/03/2019,2550,2750,2670.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Ghaziabad,Hapur,Sugar,Fine,04/03/2019,3300,3450,3380.0,Sugar,Sugar,Sugar,Sugar,Sugar
Uttar Pradesh,Ghaziabad,Hapur,Tomato,Deshi,04/03/2019,900,1050,970.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Ghaziabad,Hapur,Wheat,Dara,04/03/2019,1900,2100,1980.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,Dara,04/03/2019,1980,1980,1980.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Jalaun (Orai),Kadaura,Wheat,147 Average,04/03/2019,1750,1800,1775.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Jhansi,Baruwasagar,Colacasia,Colacasia,04/03/2019,2130,2365,2245.0,Colacasia,Colacasia,Colacasia,Colacasia,Colacasia
Uttar Pradesh,Jhansi,Baruwasagar,Ginger(Green),Green Ginger,04/03/2019,3165,3345,3245.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Uttar Pradesh,Jhansi,Chirgaon,Black Gram (Urd Beans)(Whole),Black Gram (Whole),04/03/2019,3500,3700,3600.0,Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole)
Uttar Pradesh,Jhansi,Chirgaon,Groundnut,Other,04/03/2019,3100,3200,3150.0,Groundnut,Groundnut,Groundnut,Groundnut,Groundnut
Uttar Pradesh,Jhansi,Chirgaon,Wheat,Dara,04/03/2019,1800,1850,1825.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Apple,Delicious,04/03/2019,6400,6600,6500.0,Apple,Apple,Apple,Apple,Apple
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Arhar Dal(Tur Dal),Arhar Dal(Tur),04/03/2019,6700,6900,6800.0,Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal)
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Banana,Banana - Ripe,04/03/2019,2100,2300,2200.0,Banana,Banana,Banana,Banana,Banana
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Bengal Gram(Gram)(Whole),Desi (Whole),04/03/2019,4500,4650,4600.0,Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole)
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Black Gram Dal (Urd Dal),Black Gram Dal,04/03/2019,6400,6600,6500.0,Black Gram Dal (Urd Dal),Black Gram Dal (Urd Dal),Black Gram Dal (Urd Dal),Black Gram Dal (Urd Dal),Black Gram Dal (Urd Dal)
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Brinjal,Round/Long,04/03/2019,780,850,800.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Cabbage,Cabbage,04/03/2019,450,480,470.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Cauliflower,Local,04/03/2019,450,500,480.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Green Chilli,Green Chilly,04/03/2019,2000,2200,2100.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Gur(Jaggery),Red,04/03/2019,2300,2450,2400.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Maize,Yellow,04/03/2019,1780,1810,1800.0,Maize,Maize,Maize,Maize,Maize
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Mustard,Lohi Black,04/03/2019,3300,3450,3400.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Mustard Oil,Mustard Oil,04/03/2019,8900,9090,9000.0,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Onion,Red,04/03/2019,780,866,800.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Paddy(Dhan)(Common),Fine,04/03/2019,2300,2450,2400.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Peas cod,Peas cod,04/03/2019,890,1090,1000.0,Peas cod,Peas cod,Peas cod,Peas cod,Peas cod
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Potato,Local,04/03/2019,450,500,480.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Rice,III,04/03/2019,2340,2540,2500.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Tomato,Deshi,04/03/2019,760,790,780.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Wheat,Dara,04/03/2019,2000,2100,2040.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Kanpur,Rura,Apple,Apple,04/03/2019,5500,5800,5800.0,Apple,Apple,Apple,Apple,Apple
Uttar Pradesh,Kanpur,Rura,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1300,1400,1400.0,Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu),Bajra(Pearl Millet/Cumbu)
Uttar Pradesh,Kanpur,Rura,Banana,Banana - Ripe,04/03/2019,2200,2800,2800.0,Banana,Banana,Banana,Banana,Banana
Uttar Pradesh,Kanpur,Rura,Barley (Jau),Dara,04/03/2019,1300,1400,1400.0,Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau)
Uttar Pradesh,Kanpur,Rura,Bottle gourd,Bottle Gourd,04/03/2019,800,900,900.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Uttar Pradesh,Kanpur,Rura,Brinjal,Brinjal,04/03/2019,950,1000,1000.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Kanpur,Rura,Cabbage,Cabbage,04/03/2019,800,900,900.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Uttar Pradesh,Kanpur,Rura,Cauliflower,African Sarson,04/03/2019,800,900,900.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Uttar Pradesh,Kanpur,Rura,Ghee,Ghee,04/03/2019,28000,29000,29000.0,Ghee,Ghee,Ghee,Ghee,Ghee
Uttar Pradesh,Kanpur,Rura,Green Chilli,Green Chilly,04/03/2019,400,500,500.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Uttar Pradesh,Kanpur,Rura,Green Gram (Moong)(Whole),Ankola,04/03/2019,5500,5800,5800.0,Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole),Green Gram (Moong)(Whole)
Uttar Pradesh,Kanpur,Rura,Guava,Guava,04/03/2019,800,900,900.0,Guava,Guava,Guava,Guava,Guava
Uttar Pradesh,Kanpur,Rura,Jowar(Sorghum),Annigeri,04/03/2019,1300,1400,1400.0,Jowar(Sorghum),Jowar(Sorghum),Jowar(Sorghum),Jowar(Sorghum),Jowar(Sorghum)
Uttar Pradesh,Kanpur,Rura,Maize,Hybrid Yellow (Cattle Feed),04/03/2019,1400,1500,1500.0,Maize,Maize,Maize,Maize,Maize
Uttar Pradesh,Kanpur,Rura,Mustard,Sarson(Black),04/03/2019,3400,3800,3800.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Kanpur,Rura,Onion,Red,04/03/2019,800,900,900.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Kanpur,Rura,Paddy(Dhan)(Basmati),1121,04/03/2019,1770,1775,1775.0,Paddy(Dhan)(Basmati),Paddy(Dhan)(Basmati),Paddy(Dhan)(Basmati),Paddy(Dhan)(Basmati),Paddy(Dhan)(Basmati)
Uttar Pradesh,Kanpur,Rura,Paddy(Dhan)(Common),Common,04/03/2019,1750,1752,1752.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Uttar Pradesh,Kanpur,Rura,Potato,Desi,04/03/2019,800,900,900.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Kanpur,Rura,Pumpkin,Other,04/03/2019,1300,1400,1400.0,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin
Uttar Pradesh,Kanpur,Rura,Raddish,Other,04/03/2019,800,900,900.0,Raddish,Raddish,Raddish,Raddish,Raddish
Uttar Pradesh,Kanpur,Rura,Tomato,Deshi,04/03/2019,800,900,900.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Kanpur,Rura,Wheat,Dara,04/03/2019,1755,1800,1800.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Kanpur,Rura,Wood,Beete (Rose),04/03/2019,400,500,500.0,Wood,Wood,Wood,Wood,Wood
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Onion,Red,04/03/2019,890,900,900.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Potato,F.A.Q.,04/03/2019,430,440,440.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Tomato,Local,04/03/2019,840,850,850.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Khandsari,04/03/2019,3000,3200,3100.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Other,04/03/2019,475,525,500.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Pathari,04/03/2019,2050,2150,2100.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Pumpkin,Pumpkin,04/03/2019,320,380,350.0,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,White Pumpkin,White Pumpkin,04/03/2019,280,340,310.0,White Pumpkin,White Pumpkin,White Pumpkin,White Pumpkin,White Pumpkin
Uttar Pradesh,Lakhimpur,Paliakala,Apple,Kasmir/Shimla - II,04/03/2019,6390,6435,6410.0,Apple,Apple,Apple,Apple,Apple
Uttar Pradesh,Lakhimpur,Paliakala,Arhar Dal(Tur Dal),Arhar Dal(Tur),04/03/2019,6350,6410,6380.0,Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal)
Uttar Pradesh,Lakhimpur,Paliakala,Banana,Banana - Ripe,04/03/2019,1750,1800,1785.0,Banana,Banana,Banana,Banana,Banana
Uttar Pradesh,Lakhimpur,Paliakala,Banana - Green,Banana - Green,04/03/2019,620,730,670.0,Banana - Green,Banana - Green,Banana - Green,Banana - Green,Banana - Green
Uttar Pradesh,Lakhimpur,Paliakala,Bottle gourd,Bottle Gourd,04/03/2019,1020,1080,1050.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Uttar Pradesh,Lakhimpur,Paliakala,Brinjal,Brinjal,04/03/2019,930,1000,960.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Lakhimpur,Paliakala,Cabbage,Cabbage,04/03/2019,660,730,700.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Uttar Pradesh,Lakhimpur,Paliakala,Capsicum,Capsicum,04/03/2019,1690,1750,1720.0,Capsicum,Capsicum,Capsicum,Capsicum,Capsicum
Uttar Pradesh,Lakhimpur,Paliakala,Cauliflower,Cauliflower,04/03/2019,650,740,710.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Uttar Pradesh,Lakhimpur,Paliakala,Field Pea,Field Pea,04/03/2019,820,890,860.0,Field Pea,Field Pea,Field Pea,Field Pea,Field Pea
Uttar Pradesh,Lakhimpur,Paliakala,Garlic,Garlic,04/03/2019,2510,2560,2540.0,Garlic,Garlic,Garlic,Garlic,Garlic
Uttar Pradesh,Lakhimpur,Paliakala,Ginger(Green),Green Ginger,04/03/2019,3500,3600,3540.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Uttar Pradesh,Lakhimpur,Paliakala,Grapes,Annabesahai,04/03/2019,4210,4260,4240.0,Grapes,Grapes,Grapes,Grapes,Grapes
Uttar Pradesh,Lakhimpur,Paliakala,Green Chilli,Green Chilly,04/03/2019,1850,1930,1890.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Uttar Pradesh,Lakhimpur,Paliakala,Gur(Jaggery),Pathari,04/03/2019,2400,2460,2430.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Lakhimpur,Paliakala,Mustard,Sarson(Black),04/03/2019,3050,3110,3085.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Lakhimpur,Paliakala,Mustard Oil,Mustard Oil,04/03/2019,9220,9300,9245.0,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil
Uttar Pradesh,Lakhimpur,Paliakala,Onion,Red,04/03/2019,800,870,850.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Lakhimpur,Paliakala,Orange,Nagpuri,04/03/2019,1710,1790,1750.0,Orange,Orange,Orange,Orange,Orange
Uttar Pradesh,Lakhimpur,Paliakala,Pomegranate,Pomogranate,04/03/2019,4110,4160,4140.0,Pomegranate,Pomegranate,Pomegranate,Pomegranate,Pomegranate
Uttar Pradesh,Lakhimpur,Paliakala,Potato,Potato,04/03/2019,490,530,500.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Lakhimpur,Paliakala,Pumpkin,Pumpkin,04/03/2019,1090,1150,1120.0,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin
Uttar Pradesh,Lakhimpur,Paliakala,Rice,Coarse,04/03/2019,2230,2300,2250.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Lakhimpur,Paliakala,Sugar,Chini,04/03/2019,3415,3470,3440.0,Sugar,Sugar,Sugar,Sugar,Sugar
Uttar Pradesh,Lakhimpur,Paliakala,Tomato,Tomato,04/03/2019,650,730,690.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Lakhimpur,Paliakala,Wheat,Dara,04/03/2019,1820,1860,1845.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Mahoba,Charkhari,Bengal Gram(Gram)(Whole),999,04/03/2019,4000,4100,4050.0,Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole)
Uttar Pradesh,Mahoba,Charkhari,Black Gram (Urd Beans)(Whole),Black Gram (Whole),04/03/2019,3700,3800,3750.0,Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole),Black Gram (Urd Beans)(Whole)
Uttar Pradesh,Mahoba,Charkhari,Mustard,Big 100 Kg,04/03/2019,3400,3500,3450.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Mahoba,Charkhari,Wheat,147 Average,04/03/2019,1800,1850,1825.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Arhar Dal(Tur Dal),Arhar Dal(Tur),04/03/2019,5800,6500,6200.0,Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal)
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Rice,1009 Kar,04/03/2019,1800,2300,2000.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Wheat,Dara,04/03/2019,1650,1800,1735.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Mirzapur,Mirzapur,Apple,Delicious,04/03/2019,6200,6290,6250.0,Apple,Apple,Apple,Apple,Apple
Uttar Pradesh,Mirzapur,Mirzapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),04/03/2019,6840,6910,6875.0,Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal),Arhar Dal(Tur Dal)
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,04/03/2019,5400,5470,5430.0,Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal),Bengal Gram Dal (Chana Dal)
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram(Gram)(Whole),Desi (Whole),04/03/2019,4960,5060,5010.0,Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole),Bengal Gram(Gram)(Whole)
Uttar Pradesh,Mirzapur,Mirzapur,Black Gram Dal (Urd Dal),Black Gram Dal,04/03/2019,6390,6470,6430.0,Black Gram Dal (Urd Dal),Black Gram Dal (Urd Dal),Black Gram Dal (Urd Dal),Black Gram Dal (Urd Dal),Black Gram Dal (Urd Dal)
Uttar Pradesh,Mirzapur,Mirzapur,Bottle gourd,Bottle Gourd,04/03/2019,945,1010,980.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Brinjal,04/03/2019,790,850,820.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Mirzapur,Mirzapur,Garlic,Desi,04/03/2019,1960,2050,2000.0,Garlic,Garlic,Garlic,Garlic,Garlic
Uttar Pradesh,Mirzapur,Mirzapur,Ginger(Green),Green Ginger,04/03/2019,5300,5400,5360.0,Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green),Ginger(Green)
Uttar Pradesh,Mirzapur,Mirzapur,Green Chilli,Green Chilly,04/03/2019,1460,1545,1500.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Uttar Pradesh,Mirzapur,Mirzapur,Gur(Jaggery),Red,04/03/2019,3145,3200,3170.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Mirzapur,Mirzapur,Lentil (Masur)(Whole),Masoor Gola,04/03/2019,4375,4445,4410.0,Lentil (Masur)(Whole),Lentil (Masur)(Whole),Lentil (Masur)(Whole),Lentil (Masur)(Whole),Lentil (Masur)(Whole)
Uttar Pradesh,Mirzapur,Mirzapur,Mustard,Sarson(Black),04/03/2019,4065,4120,4090.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Mirzapur,Mirzapur,Mustard Oil,Mustard Oil,04/03/2019,9830,9940,9880.0,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil
Uttar Pradesh,Mirzapur,Mirzapur,Onion,Red,04/03/2019,830,885,860.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Mirzapur,Mirzapur,Peas(Dry),Peas(Dry),04/03/2019,4845,4910,4880.0,Peas(Dry),Peas(Dry),Peas(Dry),Peas(Dry),Peas(Dry)
Uttar Pradesh,Mirzapur,Mirzapur,Potato,Potato,04/03/2019,580,625,600.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Mirzapur,Mirzapur,Rice,Coarse,04/03/2019,2300,2345,2320.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Mirzapur,Mirzapur,Tomato,Tomato,04/03/2019,475,530,500.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Mirzapur,Mirzapur,Wheat,Dara,04/03/2019,1925,1970,1950.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Muradabad,Sambhal,Apple,Delicious,04/03/2019,3900,4260,4130.0,Apple,Apple,Apple,Apple,Apple
Uttar Pradesh,Muradabad,Sambhal,Banana - Green,Banana - Green,04/03/2019,300,420,360.0,Banana - Green,Banana - Green,Banana - Green,Banana - Green,Banana - Green
Uttar Pradesh,Muradabad,Sambhal,Brinjal,Other,04/03/2019,390,520,460.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Muradabad,Sambhal,Cabbage,Other,04/03/2019,200,470,260.0,Cabbage,Cabbage,Cabbage,Cabbage,Cabbage
Uttar Pradesh,Muradabad,Sambhal,Onion,Red,04/03/2019,470,610,530.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Muradabad,Sambhal,Paddy(Dhan)(Common),Paddy,04/03/2019,1928,1945,1932.0,Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common),Paddy(Dhan)(Common)
Uttar Pradesh,Muradabad,Sambhal,Peas(Dry),Other,04/03/2019,360,560,400.0,Peas(Dry),Peas(Dry),Peas(Dry),Peas(Dry),Peas(Dry)
Uttar Pradesh,Muradabad,Sambhal,Potato,Desi,04/03/2019,410,500,460.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Muradabad,Sambhal,Tomato,Deshi,04/03/2019,360,535,450.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Apple,Delicious,04/03/2019,5800,5850,5820.0,Apple,Apple,Apple,Apple,Apple
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Banana - Green,Banana - Green,04/03/2019,1260,1340,1310.0,Banana - Green,Banana - Green,Banana - Green,Banana - Green,Banana - Green
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Barley (Jau),Dara,04/03/2019,1450,1950,1940.0,Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau),Barley (Jau)
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bottle gourd,Bottle Gourd,04/03/2019,1250,1300,1280.0,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd,Bottle gourd
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Brinjal,Brinjal,04/03/2019,1000,1060,1030.0,Brinjal,Brinjal,Brinjal,Brinjal,Brinjal
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Carrot,Carrot,04/03/2019,600,660,630.0,Carrot,Carrot,Carrot,Carrot,Carrot
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cauliflower,Cauliflower,04/03/2019,650,720,700.0,Cauliflower,Cauliflower,Cauliflower,Cauliflower,Cauliflower
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Garlic,Garlic,04/03/2019,2050,2100,2090.0,Garlic,Garlic,Garlic,Garlic,Garlic
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Green Chilli,Green Chilly,04/03/2019,2230,2300,2260.0,Green Chilli,Green Chilli,Green Chilli,Green Chilli,Green Chilli
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Gur(Jaggery),Yellow,04/03/2019,2400,2600,2510.0,Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery),Gur(Jaggery)
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Lemon,Lemon,04/03/2019,2620,2700,2660.0,Lemon,Lemon,Lemon,Lemon,Lemon
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Maize,Yellow,04/03/2019,1700,1950,1930.0,Maize,Maize,Maize,Maize,Maize
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mousambi(Sweet Lime),Mousambi,04/03/2019,2560,2650,2610.0,Mousambi(Sweet Lime),Mousambi(Sweet Lime),Mousambi(Sweet Lime),Mousambi(Sweet Lime),Mousambi(Sweet Lime)
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard,Mustard,04/03/2019,4050,4130,4100.0,Mustard,Mustard,Mustard,Mustard,Mustard
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard Oil,Mustard Oil,04/03/2019,9230,9285,9270.0,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil,Mustard Oil
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Red,04/03/2019,830,920,890.0,Onion,Onion,Onion,Onion,Onion
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Papaya,Papaya,04/03/2019,1130,1200,1170.0,Papaya,Papaya,Papaya,Papaya,Papaya
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Potato,Desi,04/03/2019,600,650,615.0,Potato,Potato,Potato,Potato,Potato
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Pumpkin,Pumpkin,04/03/2019,750,830,800.0,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rice,III,04/03/2019,2650,2725,2700.0,Rice,Rice,Rice,Rice,Rice
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Tomato,Tomato,04/03/2019,1030,1100,1070.0,Tomato,Tomato,Tomato,Tomato,Tomato
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Wheat,Dara,04/03/2019,1750,1980,1965.0,Wheat,Wheat,Wheat,Wheat,Wheat
Uttar Pradesh,Muzaffarnagar,Shahpur,Apple,Apple,04/03/2019,0,0,2600.0,Apple,Apple,Apple,Apple,Apple
